交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-03-03 14:10:48.687830,,100053455331,110339775100053455331,,7100053455331751724108615651328,1035152008628448026850,OS2018030314112433062,,jdpay.NATIVE,交易,,,1000,0,,,,,,京东支付,,-3,27,997,,,,,
2018-03-03 14:09:32.313631,,100053455331,110339775100053455331,,7100053455331751722826970042368,1013152008618142456870,OS2018030314094040904,,jdpay.NATIVE,交易,,,290000,0,,,,,,京东支付,,-783,27,289217,,,,,
2018-03-03 14:04:48.776399,,100053455331,110339775100053455331,,7100053455331751718070025850880,1008152008592471528055,OS2018030314052405141,,jdpay.NATIVE,交易,,,280300,0,,,,,,京东支付,,-757,27,279543,,,,,
2018-03-03 13:42:28.929137,,100053455331,110339775100053455331,,7100053455331751695591374458880,1002152008455721949757,OS2018030313423284381,,jdpay.NATIVE,交易,,,90000,0,,,,,,京东支付,,-243,27,89757,,,,,
2018-03-03 08:25:05.370687,,100053455331,110339775100053455331,,7100053455331751376093371043840,1016152006551313882090,OS2018030308251370510,,jdpay.NATIVE,交易,,,47000,0,,,,,,京东支付,,-127,27,46873,,,,,
总交易单数,总交易额,总退款额,交易总净额,手续费总额
5,708300,0,708300,-1913
