交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-03-03 19:33:43.387002,,100053453855,110339775100053453855,,7100053453855752049162393620480,1047152010563290394948,OS2018030319335205095,,jdpay.NATIVE,交易,,,299860,0,,,,,,京东支付,,-810,27,299050,,,,,
2018-03-03 14:31:14.214285,,100053453855,110339775100053453855,,7100053453855751744669680537600,1047152008748213053299,OS2018030314312218860,,jdpay.NATIVE,交易,,,298650,0,,,,,,京东支付,,-806,27,297844,,,,,
2018-03-03 09:01:13.349417,,100053453855,110339775100053453855,,7100053453855751412466157752320,1018152006770898247743,OS2018030309014893375,,jdpay.NATIVE,交易,,,130000,0,,,,,,京东支付,,-351,27,129649,,,,,
总交易单数,总交易额,总退款额,交易总净额,手续费总额
3,728510,0,728510,-1967
