交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-03-04 16:27:11.195010,,100053452246,110339775100053452246,,7100053452246753310939597639680,1036152018086805006144,OS2018030416274876636,,jdpay.NATIVE,交易,,,299000,0,,,,,,京东支付,,-807,27,298193,,,,,
2018-03-04 15:44:43.374054,,100053452246,110339775100053452246,,7100053452246753268194136428544,1022152017829391725234,OS2018030415445246455,,jdpay.NATIVE,交易,,,99800,0,,,,,,京东支付,,-269,27,99531,,,,,
2018-03-04 14:13:18.172695,,100053452246,110339775100053452246,,7100053452246753176167734448128,1034152017280717847076,OS2018030414132784264,,jdpay.NATIVE,交易,,,30000,0,,,,,,京东支付,,-81,27,29919,,,,,
2018-03-04 09:21:23.128286,,100053452246,110339775100053452246,,7100053452246752882314226307072,1038152015532062690869,OS2018030409215973681,,jdpay.NATIVE,交易,,,45600,0,,,,,,京东支付,,-123,27,45477,,,,,
总交易单数,总交易额,总退款额,交易总净额,手续费总额
4,474400,0,474400,-1280
