交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-03-01 21:47:19.639096,,100053454270,110339775100053454270,,7100053454270749284549458006016,1017151994087212970938,OS2018030121475287576,,jdpay.NATIVE,交易,,,299800,0,,,,,,京东支付,,-809,27,298991,,,,,
2018-03-01 20:55:10.337305,,100053454270,110339775100053454270,,7100053454270749232048330903552,1039151993771712131962,OS2018030120551767913,,jdpay.NATIVE,交易,,,8500,0,,,,,,京东支付,,-23,27,8477,,,,,
2018-03-01 18:50:29.987424,,100053454270,110339775100053454270,,7100053454270749106549671727104,1002151993023663496138,OS2018030118503613819,,jdpay.NATIVE,交易,,,20000,0,,,,,,京东支付,,-54,27,19946,,,,,
2018-03-01 17:20:16.931546,,100053454270,110339775100053454270,,7100053454270749015733108346880,1033151992482375272553,OS2018030117202382623,,jdpay.NATIVE,交易,,,39800,0,,,,,,京东支付,,-107,27,39693,,,,,
2018-03-01 14:20:54.559911,,100053454270,110339775100053454270,,7100053454270748835170469154816,1040151991408709272391,OS2018030114212667708,,jdpay.NATIVE,交易,,,299689,0,,,,,,京东支付,,-809,27,298880,,,,,
2018-03-01 11:52:35.467720,,100053454270,110339775100053454270,,7100053454270748685868312694784,1046151990518732921928,OS2018030111530715749,,jdpay.NATIVE,交易,,,218000,0,,,,,,京东支付,,-589,27,217411,,,,,
总交易单数,总交易额,总退款额,交易总净额,手续费总额
6,885789,0,885789,-2391
